,0,1,2
57,0.4397370999213308,1.9490150001365691,0.09707570006139576
58,0.4740301000420004,1.9767146999947727,0.09820970008149743
59,0.4352380000054836,2.0424420998897403,0.10065310006029904
60,0.4087179999332875,2.0719441000837833,0.10300010000355542
61,0.47158279991708696,2.065508499974385,0.10325909988023341
62,0.41607220005244017,2.1111580000724643,0.10423179995268583
63,0.4144116002134979,2.1567218999844044,0.10681869997642934
64,0.4622628998477012,2.2128957000095397,0.10803609993308783
65,0.4850413999520242,2.1982187000103295,0.1108300001360476
66,0.5144231000449508,2.3088984999340028,0.11157900001853704
67,0.5128635999280959,2.3329476001672447,0.11282510007731616
68,0.4768348999787122,2.3242443001363426,0.11614580010063946
69,0.4683743000496179,2.411081099882722,0.11397449998185039
70,0.45900020003318787,2.439574600197375,0.11623099981807172
71,0.46451300010085106,2.4362646001391113,0.11765160015784204
72,0.5147818999830633,2.516881600022316,0.12032890017144382
73,0.5084047999698669,2.5373217999003828,0.12109129992313683
74,0.5134957998525351,2.5426328000612557,0.1260210000909865
75,0.5038345998618752,2.618296300061047,0.12513770000077784
76,0.5169871998950839,2.649435100145638,0.12655599997378886
77,0.5381291001103818,2.6722961000632495,0.13020690018311143
78,0.5146850000601262,2.7179656999651343,0.13313330011442304
79,0.5372098998632282,2.721224599983543,0.13414340000599623
80,0.5583955000620335,2.756096600089222,0.13604659982956946
81,0.5745548000559211,2.853012600215152,0.13673230004496872
82,0.6024415001738816,2.8360552000813186,0.13722659996710718
83,0.585099299903959,2.8778955000452697,0.13911150000058115
84,0.5731325000524521,2.8961551999673247,0.14602460013702512
85,0.5497284000739455,2.923444999847561,0.14928210014477372
86,0.587153600063175,2.975845200009644,0.15237569995224476
87,0.5686979999300092,2.989233999978751,0.1481705999467522
88,0.5566705001983792,2.999209800036624,0.14845709991641343
89,0.5726765000727028,3.1038849998731166,0.14764139987528324
90,0.582543299999088,3.0730933998711407,0.1511148998979479
91,0.5970234000124037,3.1912762001156807,0.15050329989753664
92,0.6017146999947727,3.154069900047034,0.15145350014790893
93,0.6648917000275105,3.218299400061369,0.1543525999877602
94,0.6671650998760015,3.2687755001243204,0.15520439995452762
95,0.6675666000228375,3.2208499999251217,0.15849999990314245
96,0.623016299912706,3.3211680001113564,0.15845170011743903
97,0.6452564001083374,3.2732239000033587,0.1602612000424415
98,0.6547322000842541,3.3314880998805165,0.1616390000563115
99,0.6546137998811901,3.3797831998672336,0.1644863998517394
